CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,BalanceSalaryRatio,ProductDensity,EngagementProductInteraction,AgeTenureInteraction,IsZeroBalance,CreditScoreBand,Geography_Germany,Geography_Spain,Gender_Male,Exited
678,32,9,0.0,1,1,1,148210.64,0.0,0.1,1,288,1,3,False,False,False,0
773,45,8,96877.21,1,1,1,113950.51,0.8501691655364232,0.1111111111111111,1,360,0,4,False,False,True,0
662,35,6,0.0,2,0,0,2423.9,0.0,0.2857142857142857,0,210,1,2,False,True,False,1
552,49,4,0.0,1,1,1,190296.76,0.0,0.2,1,196,1,1,False,False,True,1
724,53,1,139687.66,2,1,1,12913.92,10.816828661566989,1.0,2,53,0,3,True,False,False,0
652,30,2,176166.56,2,1,1,152210.81,1.157385339443648,0.6666666666666666,2,60,0,2,False,False,True,0
729,26,4,97268.1,2,1,0,39356.38,2.4714696828704406,0.4,0,104,0,3,True,False,True,0
781,27,7,186558.55,1,1,1,175071.29,1.0656147561312557,0.125,1,189,0,4,False,False,False,1
435,37,8,114346.3,1,0,1,980.93,116.56927597629875,0.1111111111111111,1,296,0,1,True,False,True,1
757,34,1,129398.01,2,0,0,44965.44,2.8777214233224955,1.0,0,34,0,4,True,False,False,0
542,37,8,0.0,1,1,1,807.06,0.0,0.1111111111111111,1,296,1,1,False,True,True,0
601,20,9,122446.61,2,1,0,86791.9,1.4108068840362893,0.2,0,180,0,2,False,True,False,0
686,32,6,0.0,2,1,1,179093.26,0.0,0.2857142857142857,2,192,1,3,False,False,True,0
747,49,6,202904.64,1,1,1,17298.72,11.72945975125735,0.14285714285714285,1,294,0,4,False,False,True,1
548,28,8,116755.5,2,1,1,158585.17,0.7362321457880567,0.2222222222222222,2,224,0,1,False,False,False,1
552,50,4,121175.56,1,1,0,117505.07,1.0312368649196904,0.2,0,200,0,1,True,False,True,1
700,54,1,79415.67,1,0,1,139735.54,0.5683283579784474,0.5,1,54,0,3,False,True,True,0
643,51,2,105229.53,1,1,0,34967.75,3.0093308833708394,0.3333333333333333,0,102,0,2,False,False,False,1
418,36,7,90145.04,1,1,1,69157.93,1.3034664281984227,0.125,1,252,0,1,False,False,True,0
574,39,5,119013.86,1,1,0,103421.91,1.1507606076782884,0.16666666666666666,0,195,0,1,False,False,False,0
751,29,3,159597.45,1,1,0,39934.41,3.9964894935471316,0.25,0,87,0,4,False,False,True,0
642,41,7,115171.71,1,1,1,37674.47,3.0570226999064083,0.125,1,287,0,2,False,False,False,0
668,53,10,110240.04,1,0,0,183980.56,0.599193958314948,0.09090909090909091,0,530,0,2,False,False,False,1
736,42,7,117280.23,3,0,0,41921.06,2.7976446682694176,0.375,0,294,0,3,False,False,False,1
666,41,10,141162.08,1,1,0,50908.48,2.772859845692252,0.09090909090909091,0,410,0,2,False,False,False,0
644,28,7,155060.41,1,1,0,29179.52,5.314015103561881,0.125,0,196,0,2,False,False,True,0
799,70,8,70416.75,1,1,1,36483.52,1.9300974795762555,0.1111111111111111,1,560,0,4,False,False,True,0
642,36,4,0.0,2,1,1,195224.91,0.0,0.4,2,144,1,2,False,False,True,0
601,74,2,0.0,2,0,1,51554.58,0.0,0.6666666666666666,2,148,1,2,False,False,True,0
603,46,4,98899.76,2,1,1,86190.34,1.1474575921019983,0.4,2,184,0,2,True,False,True,0
692,28,5,61581.97,1,1,1,70179.91,0.8774871611993021,0.16666666666666666,1,140,0,3,False,False,True,0
656,48,9,0.0,2,1,1,85240.61,0.0,0.2,2,432,1,2,False,False,False,1
716,41,9,0.0,1,1,1,113267.48,0.0,0.1,1,369,1,3,False,False,True,0
658,39,4,0.0,1,1,1,147530.06,0.0,0.2,1,156,1,2,False,False,False,0
812,32,5,133050.97,2,1,0,89385.92,1.4885003141267832,0.3333333333333333,0,160,0,5,False,False,True,0
692,69,10,154953.94,1,1,1,70849.47,2.1870867911617817,0.09090909090909091,1,690,0,3,False,False,True,0
505,35,8,116932.59,1,1,0,91092.84,1.283663897170363,0.1111111111111111,0,280,0,1,False,True,True,0
778,37,0,105617.73,2,1,1,133699.82,0.789961646913287,2.0,2,0,0,4,True,False,False,1
640,42,5,176099.13,1,1,1,8404.73,20.952383952732287,0.16666666666666666,1,210,0,2,False,False,False,0
663,64,6,0.0,2,0,1,15876.52,0.0,0.2857142857142857,2,384,1,2,False,True,True,0
487,46,4,135070.58,2,1,1,44244.49,3.052822622589777,0.4,2,184,0,1,True,False,False,1
529,63,4,96134.11,3,1,0,108732.96,0.8841303501635187,0.6,0,252,0,1,False,True,True,1
555,42,6,107104.5,1,1,1,41304.44,2.5930505291297243,0.14285714285714285,1,252,0,1,True,False,True,1
606,36,1,155655.46,1,1,1,192387.51,0.8090725848013257,0.5,1,36,0,2,False,False,True,1
696,22,9,149777.0,1,1,1,198032.93,0.7563237083814478,0.1,1,198,0,3,False,False,True,0
713,41,3,0.0,2,1,0,55772.04,0.0,0.5,0,123,1,3,False,False,True,0
738,29,2,0.0,2,1,1,170421.13,0.0,0.6666666666666666,2,58,1,3,False,False,True,0
564,31,5,121461.87,1,1,1,20432.09,5.944662048476457,0.16666666666666666,1,155,0,1,False,True,True,1
805,46,6,118022.06,3,1,0,162643.15,0.7256503578495272,0.42857142857142855,0,276,0,5,False,False,True,1
748,31,1,99557.94,1,1,0,199255.32,0.4996500971693019,0.5,0,31,0,4,True,False,False,0
584,42,3,137479.13,1,1,0,25669.1,5.355821980304888,0.25,0,126,0,2,True,False,True,0
629,44,5,0.0,4,0,0,117572.59,0.0,0.6666666666666666,0,220,1,2,False,False,True,1
773,34,10,126979.75,1,0,0,36823.28,3.4483552251877523,0.09090909090909091,0,340,0,4,True,False,True,0
705,46,7,0.0,2,1,0,117273.35,0.0,0.25,0,322,1,3,False,True,True,0
631,46,9,160736.63,1,0,1,93503.02,1.7190528177408704,0.1,1,414,0,2,False,True,True,0
850,47,9,137301.87,1,1,0,44351.77,3.0957472497017426,0.1,0,423,0,5,False,False,False,0
809,36,9,68881.59,2,0,1,109135.11,0.6311588452091068,0.2,2,324,0,5,False,False,True,0
732,48,4,102962.62,1,1,0,120852.85,0.8519668340394788,0.2,0,192,0,3,True,False,False,1
540,40,3,165298.12,1,0,1,199862.75,0.8270581686641104,0.25,1,120,0,1,False,False,False,0
763,42,6,100160.75,1,1,0,33462.94,2.993184400324861,0.14285714285714285,0,252,0,4,True,False,True,1
700,30,4,116377.48,1,1,1,134417.31,0.8657923596234309,0.2,1,120,0,3,True,False,False,0
551,76,2,128410.71,2,1,1,181718.73,0.7066454294463391,0.6666666666666666,2,152,0,1,False,True,True,0
605,52,1,63349.75,1,1,0,108887.44,0.5817911597464153,0.5,0,52,0,2,False,False,True,0
611,38,4,71018.6,2,1,0,2444.29,29.05489936584657,0.4,0,152,0,2,False,False,True,0
665,25,7,90920.75,1,0,1,112256.57,0.8099370041253716,0.125,1,175,0,2,False,False,True,0
604,25,7,165413.43,1,1,1,35279.74,4.688623838931675,0.125,1,175,0,2,True,False,True,0
722,35,1,120171.58,1,1,0,125240.8,0.9595242125492689,0.5,0,35,0,3,False,True,False,0
511,33,3,0.0,2,1,0,132436.71,0.0,0.5,0,99,1,1,False,False,False,0
613,40,1,147856.82,3,0,0,107961.11,1.3695377900304144,1.5,0,40,0,2,True,False,True,1
759,31,8,0.0,2,1,1,99086.74,0.0,0.2222222222222222,2,248,1,4,False,True,True,0
850,46,2,157866.77,1,1,1,18986.12,8.314851585878797,0.3333333333333333,1,92,0,5,False,False,False,0
757,44,5,140856.16,2,1,0,158735.1,0.8873661842850927,0.3333333333333333,0,220,0,4,False,True,True,0
850,30,3,104911.35,2,1,1,42933.26,2.4435915185000256,0.5,2,90,0,5,True,False,False,0
678,41,9,0.0,1,0,0,13160.03,0.0,0.1,0,369,1,3,False,False,False,0
589,55,7,119961.48,1,1,0,65156.83,1.841119035382152,0.125,0,385,0,2,True,False,True,1
671,34,10,153360.02,1,1,0,140509.86,1.0914537954767625,0.09090909090909091,0,340,0,3,False,True,True,0
628,69,5,0.0,2,1,1,181964.6,0.0,0.3333333333333333,2,345,1,2,False,False,True,0
783,41,5,106640.5,1,1,0,176945.96,0.6026727030071629,0.16666666666666666,0,205,0,4,True,False,False,0
739,60,4,0.0,1,1,1,51637.67,0.0,0.2,1,240,1,3,False,True,True,0
520,58,3,0.0,2,0,1,32790.02,0.0,0.5,2,174,1,1,False,False,True,0
642,35,4,125476.31,1,1,1,91775.51,1.3672090735168108,0.2,1,140,0,2,False,False,True,0
846,61,0,0.0,2,1,1,96202.44,0.0,2.0,2,0,1,5,False,True,True,0
631,37,9,131519.49,2,1,1,51752.18,2.541332365080247,0.2,2,333,0,2,True,False,True,0
576,36,6,0.0,2,1,1,48314.0,0.0,0.2857142857142857,2,216,1,1,False,False,True,0
582,26,4,65848.36,2,1,0,30149.21,2.1840824352550503,0.4,0,104,0,2,False,True,True,0
643,35,2,0.0,2,0,0,67979.35,0.0,0.6666666666666666,0,70,1,2,False,True,True,0
761,27,8,0.0,2,1,0,63297.7,0.0,0.2222222222222222,0,216,1,4,False,True,True,0
488,31,8,97588.6,1,0,0,124210.53,0.7856709088932665,0.1111111111111111,0,248,0,1,False,False,False,0
514,66,9,0.0,2,1,1,14234.31,0.0,0.2,2,594,1,1,False,True,True,0
763,40,3,0.0,2,1,0,134281.11,0.0,0.5,0,120,1,4,False,False,True,0
731,41,4,0.0,2,1,0,22299.27,0.0,0.4,0,164,1,3,False,True,True,0
628,39,8,107553.33,1,1,0,117523.41,0.9151651573000208,0.1111111111111111,0,312,0,2,False,True,False,0
647,51,1,119741.77,2,0,0,54954.51,2.1789252601437274,1.0,0,51,0,2,True,False,False,1
529,38,2,0.0,1,1,0,146388.85,0.0,0.3333333333333333,0,76,1,1,False,False,False,1
507,32,7,0.0,2,1,0,67926.18,0.0,0.25,0,224,1,1,False,True,True,0
733,64,3,0.0,2,1,1,75272.63,0.0,0.5,2,192,1,3,False,False,True,0
673,37,0,0.0,2,0,0,82351.06,0.0,2.0,0,0,1,3,False,True,False,0
637,22,5,98800.0,1,1,0,122865.55,0.804131019632402,0.16666666666666666,0,110,0,2,False,True,False,0
673,37,4,0.0,2,0,0,163563.07,0.0,0.4,0,148,1,3,False,False,True,0
772,39,4,122486.11,2,1,1,140709.25,0.8704908170509722,0.4,2,156,0,4,False,True,False,0
526,42,1,0.0,1,0,1,168486.02,0.0,0.5,1,42,1,1,False,False,True,0
747,36,8,102603.3,2,1,1,180693.61,0.5678302625058638,0.2222222222222222,2,288,0,4,True,False,True,0
814,49,8,0.0,2,0,0,157822.54,0.0,0.2222222222222222,0,392,1,5,False,False,True,0
754,39,6,170184.99,2,1,0,89593.26,1.8995289377582698,0.2857142857142857,0,234,0,4,False,True,True,0
698,38,10,95010.92,1,1,1,105227.86,0.902906511631968,0.09090909090909091,1,380,0,3,False,True,True,0
712,23,2,0.0,2,0,1,66795.78,0.0,0.6666666666666666,2,46,1,3,False,False,True,0
484,34,4,148249.54,1,0,1,33738.27,4.394106158839974,0.2,1,136,0,1,True,False,False,0
637,43,1,135645.29,2,0,1,101382.86,1.33795091200487,1.0,2,43,0,2,True,False,True,1
564,40,7,108407.34,1,1,1,83681.2,1.295480227323515,0.125,1,280,0,1,True,False,True,0
694,29,5,99713.87,1,0,0,112317.89,0.8877826141419877,0.16666666666666666,0,145,0,3,False,False,False,0
687,35,8,0.0,2,1,0,10334.05,0.0,0.2222222222222222,0,280,1,3,False,False,True,0
579,64,6,145215.43,1,1,1,164083.72,0.8850081531495932,0.14285714285714285,1,384,0,1,True,False,False,0
726,30,8,134152.29,1,1,1,147822.44,0.9075231744185286,0.1111111111111111,1,240,0,3,False,True,True,0
537,26,7,106397.75,1,0,0,103563.23,1.0273699458675887,0.125,0,182,0,1,False,False,True,0
497,35,7,110053.62,2,1,1,92887.06,1.1848111028469972,0.25,2,245,0,1,True,False,True,0
507,31,2,134237.07,1,1,1,166423.66,0.8065984728324891,0.3333333333333333,1,62,0,1,True,False,True,1
664,40,9,0.0,2,1,0,194767.3,0.0,0.2,0,360,1,2,False,False,True,0
729,34,9,53299.96,2,1,1,42855.97,1.2436997692213314,0.2,2,306,0,3,False,True,False,0
713,36,8,133889.35,1,1,1,143265.65,0.9345530488226972,0.1111111111111111,1,288,0,3,False,False,True,0
546,52,2,0.0,1,1,0,137332.37,0.0,0.3333333333333333,0,104,1,1,False,False,False,1
701,37,8,130091.5,1,1,1,120031.29,1.0838132290248335,0.1111111111111111,1,296,0,3,False,False,True,0
619,32,4,175406.13,2,1,1,172792.43,1.0151262413462492,0.4,2,128,0,2,False,True,False,1
537,38,10,0.0,1,0,0,52337.97,0.0,0.09090909090909091,0,380,1,1,False,False,False,1
765,50,9,126547.8,1,1,1,79579.94,1.5901972280754397,0.1,1,450,0,4,False,False,False,1
753,39,7,155062.8,1,1,1,16460.77,9.420142556549896,0.125,1,273,0,4,False,False,False,0
678,31,1,0.0,2,0,1,130446.65,0.0,1.0,2,31,1,3,False,False,False,0
719,32,7,0.0,1,0,0,76264.27,0.0,0.125,0,224,1,3,False,True,False,0
620,36,8,0.0,2,1,1,145937.99,0.0,0.2222222222222222,2,288,1,2,False,False,True,0
649,32,7,0.0,1,1,0,28797.32,0.0,0.125,0,224,1,2,False,True,False,0
609,38,6,140752.06,2,0,1,171430.16,0.8210460749682491,0.2857142857142857,2,228,0,2,True,False,True,0
717,35,1,0.0,3,0,0,174770.14,0.0,1.5,0,35,1,3,False,True,True,1
530,33,9,75242.28,1,0,1,101694.67,0.7398842043467974,0.1,1,297,0,1,True,False,True,0
802,37,9,115569.21,1,0,1,119782.89,0.9648223548374496,0.1,1,333,0,5,True,False,True,0
796,24,8,0.0,2,1,0,61349.37,0.0,0.2222222222222222,0,192,1,4,False,False,True,0
695,35,7,79858.13,2,1,1,127977.66,0.6240005482158059,0.25,2,245,0,3,False,True,False,0
584,37,8,0.0,2,0,1,100835.19,0.0,0.2222222222222222,2,296,1,2,False,True,False,0
798,37,4,111723.08,1,1,1,83478.12,1.338351654285718,0.2,1,148,0,4,False,False,False,0
793,29,8,96674.55,2,0,0,192120.66,0.5031970533491651,0.2222222222222222,0,232,0,4,False,True,True,0
656,32,5,136963.12,1,1,0,133814.28,1.0235314198079342,0.16666666666666666,0,160,0,2,False,True,True,0
538,49,9,141434.04,1,0,0,173779.25,0.8138718517842961,0.1,0,441,0,1,False,True,False,1
596,41,5,0.0,2,0,1,141053.85,0.0,0.3333333333333333,2,205,1,2,False,True,True,0
735,43,9,127806.91,1,1,1,73069.59,1.7491121819384905,0.1,1,387,0,3,False,False,True,0
781,48,0,57098.96,1,1,0,85644.06,0.6667007612592549,1.0,0,0,0,4,False,False,False,1
713,45,4,131038.14,1,1,0,74005.04,1.770665079003124,0.2,0,180,0,3,True,False,True,1
500,45,2,109162.82,1,1,1,126145.08,0.8653751695994377,0.3333333333333333,1,90,0,1,False,False,True,0
735,50,9,0.0,1,0,0,166677.35,0.0,0.1,0,450,1,3,False,True,True,1
717,34,1,0.0,2,1,0,119313.74,0.0,1.0,0,34,1,3,False,True,False,0
834,68,9,130169.27,2,0,1,93112.2,1.397982971067186,0.2,2,612,0,5,True,False,False,0
831,32,2,146033.62,1,1,0,191260.74,0.7635316061165321,0.3333333333333333,0,64,0,5,False,False,False,0
700,34,2,76322.69,1,1,0,128136.29,0.5956368020285617,0.3333333333333333,0,68,0,3,False,False,False,0
705,37,10,0.0,2,1,1,13935.53,0.0,0.18181818181818182,2,370,1,3,False,False,False,1
695,31,5,0.0,2,0,1,13998.88,0.0,0.3333333333333333,2,155,1,3,False,True,False,0
573,35,9,134498.54,2,1,1,119924.8,1.121523988356691,0.2,2,315,0,1,True,False,True,0
644,48,8,0.0,2,0,1,44965.54,0.0,0.2222222222222222,2,384,1,2,False,False,True,1
626,35,4,88109.81,1,1,1,32825.5,2.684187902615826,0.2,1,140,0,2,True,False,True,0
658,31,2,77082.65,2,0,0,13482.28,5.717330451101939,0.6666666666666666,0,62,0,2,True,False,True,0
725,46,6,0.0,2,1,0,161767.38,0.0,0.2857142857142857,0,276,1,3,False,False,True,0
724,69,5,117866.92,1,1,1,62280.91,1.8925047819324972,0.16666666666666666,1,345,0,3,False,False,False,0
474,54,3,0.0,1,1,0,108409.17,0.0,0.25,0,162,1,1,False,False,True,1
660,33,0,72783.42,1,0,0,181051.99,0.402002872211446,1.0,0,0,0,2,False,False,True,0
648,51,2,116574.84,1,1,0,4121.04,28.287723480410833,0.3333333333333333,0,102,0,2,True,False,False,1
486,39,8,97819.36,1,0,1,120531.31,0.8115680481626595,0.1111111111111111,1,312,0,1,False,False,False,0
585,44,7,163867.86,1,1,1,112333.22,1.4587658040830773,0.125,1,308,0,2,True,False,True,0
631,36,1,0.0,2,0,0,133141.34,0.0,1.0,0,36,1,2,False,False,True,0
634,35,6,116269.01,1,1,0,129964.94,0.8946182716593059,0.14285714285714285,0,210,0,2,True,False,True,0
350,60,3,0.0,1,0,0,113796.15,0.0,0.25,0,180,1,1,False,False,False,1
693,37,6,95900.04,1,1,1,38196.24,2.5107193796428464,0.14285714285714285,1,222,0,3,True,False,False,0
583,27,4,105907.42,2,1,1,195732.04,0.5410837183297068,0.4,2,108,0,2,True,False,True,0
809,48,2,0.0,1,1,0,160976.85,0.0,0.3333333333333333,0,96,1,5,False,True,False,1
693,40,4,130661.96,1,1,1,101918.96,1.2820181838464402,0.2,1,160,0,3,False,False,True,0
612,36,2,130700.92,2,0,0,77592.8,1.684446495013913,0.6666666666666666,0,72,0,2,True,False,False,0
498,25,8,121702.73,1,1,1,132210.49,0.9205224940856015,0.1111111111111111,1,200,0,1,True,False,True,0
646,32,8,105397.8,1,1,0,78111.84,1.3493191300915546,0.1111111111111111,0,256,0,2,True,False,True,1
666,66,7,0.0,2,1,1,99792.82,0.0,0.25,2,462,1,2,False,False,False,0
622,31,1,89688.94,1,1,1,152305.47,0.588875370000901,0.5,1,31,0,2,False,False,False,0
520,49,5,121197.64,1,1,0,72577.33,1.6699104251745014,0.16666666666666666,0,245,0,1,False,False,True,1
421,28,8,122384.22,3,1,1,89017.38,1.3748351164528227,0.3333333333333333,3,224,0,1,True,False,True,1
637,36,10,145750.45,2,1,1,96660.76,1.507855411011585,0.18181818181818182,2,360,0,2,True,False,False,0
615,61,9,0.0,2,1,0,150227.85,0.0,0.2,0,549,1,2,False,True,True,1
619,48,4,0.0,1,0,0,18094.96,0.0,0.2,0,192,1,2,False,False,False,1
625,26,3,130483.95,1,1,0,122810.53,1.0624817757804443,0.25,0,78,0,2,True,False,True,0
708,35,8,122570.69,1,0,0,199005.88,0.6159149166817789,0.1111111111111111,0,280,0,3,False,True,False,0
843,38,8,134887.53,1,1,1,10804.04,12.484915826627361,0.1111111111111111,1,304,0,5,False,False,False,0
580,24,1,133811.78,1,1,0,17185.95,7.786114820083491,0.5,0,24,0,1,True,False,True,1
659,36,4,132578.92,2,1,0,84320.94,1.5723131169840814,0.4,0,144,0,2,True,False,True,0
661,31,3,136067.82,2,1,0,65567.91,2.075219722543006,0.5,0,93,0,2,False,False,False,0
699,30,9,0.0,1,1,1,108162.13,0.0,0.1,1,270,1,3,False,False,True,0
590,29,2,166930.76,2,1,0,122487.73,1.3628365877842392,0.6666666666666666,0,58,0,2,False,True,False,0
608,66,8,123935.35,1,1,1,65758.19,1.8847135238685144,0.1111111111111111,1,528,0,2,False,True,True,0
850,38,3,0.0,2,0,1,179360.76,0.0,0.5,2,114,1,5,False,True,False,0
656,46,5,113402.14,2,1,1,138849.06,0.8167296199137629,0.3333333333333333,2,230,0,2,False,False,False,0
850,42,9,113311.11,1,1,1,198193.75,0.571718886188027,0.1,1,378,0,5,False,False,False,0
608,56,10,129255.2,2,1,0,142492.04,0.9071047056319278,0.18181818181818182,0,560,0,2,False,False,False,1
599,45,10,103583.05,1,1,0,132127.69,0.7839617115777626,0.09090909090909091,0,450,0,2,True,False,True,1
479,26,1,0.0,2,1,1,19116.97,0.0,1.0,2,26,1,1,False,False,False,0
678,35,4,0.0,1,1,0,125518.32,0.0,0.2,0,140,1,3,False,False,False,0
760,37,7,0.0,1,0,0,32863.24,0.0,0.125,0,259,1,4,False,False,True,1
569,25,9,173459.45,2,1,1,44381.06,3.908411606124135,0.2,2,225,0,1,True,False,True,0
511,30,5,0.0,2,1,0,143994.86,0.0,0.3333333333333333,0,150,1,1,False,False,False,0
749,44,0,71497.79,2,0,0,151083.8,0.47323266954846754,2.0,0,0,0,4,True,False,False,0
543,36,6,0.0,2,1,0,176728.28,0.0,0.2857142857142857,0,216,1,1,False,False,True,0
658,29,3,145512.84,1,1,0,20207.02,7.201103378568383,0.25,0,87,0,2,False,False,True,0
624,51,5,174397.21,2,1,1,172372.63,1.011745368153797,0.3333333333333333,2,255,0,2,False,True,True,0
785,41,7,0.0,2,1,1,199108.88,0.0,0.25,2,287,1,4,False,True,True,0
602,59,7,0.0,2,1,1,162347.05,0.0,0.25,2,413,1,2,False,False,True,0
643,31,3,167949.48,1,1,0,143162.34,1.173140086972781,0.25,0,93,0,2,False,False,False,0
714,36,1,101609.01,2,1,1,447.73,226.9425988275465,1.0,2,36,0,3,True,False,False,0
693,36,8,178111.82,1,0,0,58719.63,3.033258554200133,0.1111111111111111,0,288,0,3,False,False,True,1
670,31,1,142631.54,2,1,1,175894.24,0.8108937506946737,1.0,2,31,0,2,True,False,True,0
733,42,9,120094.93,1,1,0,184056.45,0.6524896573814581,0.1,0,378,0,3,False,False,True,0
599,37,2,0.0,2,1,1,143739.29,0.0,0.6666666666666666,2,74,1,2,False,True,False,0
573,31,2,0.0,2,1,1,91957.39,0.0,0.6666666666666666,2,62,1,1,False,False,True,0
755,38,9,148912.44,1,1,0,80416.16,1.8517725790207868,0.1,0,342,0,4,False,False,True,0
586,32,1,0.0,2,0,0,31635.99,0.0,1.0,0,32,1,2,False,False,True,0
543,46,5,140355.6,1,1,1,85086.78,1.6495582509803575,0.16666666666666666,1,230,0,1,False,True,False,0
663,28,4,0.0,2,1,1,123969.64,0.0,0.4,2,112,1,2,False,False,True,0
732,29,1,154333.82,1,1,1,138527.56,1.1141019158850838,0.5,1,29,0,3,True,False,False,0
677,27,2,0.0,2,1,1,20092.89,0.0,0.6666666666666666,2,54,1,3,False,False,True,0
836,29,9,133681.78,1,1,1,153747.73,0.8694878291805056,0.1,1,261,0,5,False,False,False,0
715,31,3,110581.29,1,1,1,94715.24,1.1675131689349305,0.25,1,93,0,3,False,False,False,0
582,26,6,114450.32,1,1,1,14081.64,8.12762717921154,0.14285714285714285,1,156,0,2,True,False,True,0
543,37,8,140894.06,2,1,1,118059.19,1.1934188265971213,0.2222222222222222,2,296,0,1,True,False,True,0
654,32,2,0.0,1,1,1,51972.92,0.0,0.3333333333333333,1,64,1,2,False,True,False,1
594,56,7,0.0,1,1,0,26215.85,0.0,0.125,0,392,1,2,False,False,False,1
786,31,9,0.0,2,1,1,18210.36,0.0,0.2,2,279,1,4,False,True,True,0
650,37,5,106967.18,1,0,0,24495.03,4.366893202238703,0.16666666666666666,0,185,0,2,False,False,True,0
724,33,5,103564.83,2,1,0,121085.72,0.855301764726218,0.3333333333333333,0,165,0,3,True,False,True,0
642,25,7,0.0,2,1,0,102083.78,0.0,0.25,0,175,1,2,False,False,True,0
808,67,10,124577.15,1,0,1,169894.4,0.7332622499580135,0.09090909090909091,1,670,0,5,False,True,False,0
809,42,6,64497.94,3,0,1,182436.81,0.353535780414306,0.42857142857142855,3,252,0,5,True,False,False,1
500,34,4,0.0,2,1,0,12833.96,0.0,0.4,0,136,1,1,False,False,False,0
549,29,3,0.0,2,1,0,146090.38,0.0,0.5,0,87,1,1,False,False,True,0
555,46,4,120392.99,1,1,0,177719.88,0.677431191149367,0.2,0,184,0,1,True,False,False,1
605,32,9,0.0,2,1,1,55724.24,0.0,0.2,2,288,1,2,False,False,True,0
537,39,2,0.0,2,1,1,137651.6,0.0,0.6666666666666666,2,78,1,1,False,False,True,0
678,36,6,118448.15,2,1,0,53172.02,2.2276405898773897,0.2857142857142857,0,216,0,3,True,False,True,0
603,34,9,0.0,2,1,0,167916.35,0.0,0.2,0,306,1,2,False,False,False,0
669,29,7,146011.4,1,0,0,50249.16,2.905748076128919,0.125,0,203,0,2,False,False,False,0
641,50,6,153590.73,2,1,1,130910.78,1.173247382674114,0.2857142857142857,2,300,0,2,False,False,True,0
681,30,2,128393.29,1,1,1,180593.45,0.7109520860213315,0.3333333333333333,1,60,0,3,False,True,True,0
645,55,7,0.0,2,1,1,18369.33,0.0,0.25,2,385,1,2,False,False,False,0
696,25,8,126442.59,1,1,0,121904.44,1.037227110013079,0.1111111111111111,0,200,0,3,False,False,False,0
641,42,9,132657.55,1,1,0,35367.19,3.7508648551453794,0.1,0,378,0,2,False,True,True,0
563,44,7,105007.31,2,1,1,197812.16,0.5308435538010866,0.25,2,308,0,1,True,False,True,0
434,71,9,119496.87,1,1,0,125848.88,0.9495266862847764,0.1,0,639,0,1,True,False,True,0
493,38,3,134006.77,1,1,0,89578.32,1.4959732444022618,0.25,0,114,0,1,False,False,True,0
719,32,9,146605.27,1,1,1,77119.45,1.9010155025496032,0.1,1,288,0,3,False,False,True,0
810,33,6,0.0,2,1,1,77965.67,0.0,0.2857142857142857,2,198,1,5,False,False,True,0
723,49,0,153855.52,1,1,1,180862.26,0.850677858383221,1.0,1,0,0,3,True,False,False,1
692,28,8,95059.02,2,1,0,44420.18,2.139996280921419,0.2222222222222222,0,224,0,3,False,False,False,0
654,36,2,112262.84,1,1,0,12873.39,8.720534372941351,0.3333333333333333,0,72,0,2,False,False,True,0
703,50,8,160139.59,2,1,1,79314.1,2.019055754247743,0.2222222222222222,2,400,0,3,False,False,True,0
749,24,1,0.0,3,1,1,47911.03,0.0,1.5,3,24,1,4,False,False,True,0
753,51,4,79811.72,2,0,1,68260.27,1.1692265500683015,0.4,2,204,0,4,False,True,True,1
594,26,6,135067.52,2,0,0,131211.86,1.0293849961350339,0.2857142857142857,0,156,0,2,True,False,False,0
723,35,0,0.0,2,0,1,61290.99,0.0,2.0,2,0,1,3,False,False,False,0
586,38,6,0.0,2,1,1,37935.83,0.0,0.2857142857142857,2,228,1,2,False,False,False,0
788,70,1,0.0,2,1,1,41610.62,0.0,1.0,2,70,1,4,False,True,False,0
562,48,3,92347.96,1,1,1,163116.75,0.5661463951398851,0.25,1,144,0,1,False,False,True,0
678,40,3,128398.38,1,1,0,168658.3,0.7612929811295306,0.25,0,120,0,3,False,True,False,0
733,30,0,83319.28,1,0,0,57769.2,1.4422785844110309,1.0,0,0,0,3,False,True,False,0
587,34,1,0.0,2,1,1,97932.68,0.0,1.0,2,34,1,2,False,True,False,0
643,59,3,170331.37,1,1,1,32171.79,5.294432482454521,0.25,1,177,0,2,True,False,True,0
805,39,5,165272.13,1,1,0,14109.85,11.713245001774416,0.16666666666666666,0,195,0,5,False,True,False,1
602,32,7,184715.86,2,1,0,113781.99,1.6234191368807716,0.25,0,224,0,2,True,False,True,0
656,37,2,0.0,2,0,1,67840.81,0.0,0.6666666666666666,2,74,1,2,False,False,True,0
585,42,2,0.0,2,1,1,18657.77,0.0,0.6666666666666666,2,84,1,2,False,False,True,0
619,35,8,132292.63,1,1,0,65682.93,2.0141097542083752,0.1111111111111111,0,280,0,2,False,False,False,0
618,48,7,0.0,1,1,0,13921.82,0.0,0.125,0,336,1,2,False,False,True,1
681,44,4,91115.76,2,0,0,24208.84,3.7637391959398405,0.4,0,176,0,3,True,False,False,1
763,61,1,66101.89,1,1,1,143981.27,0.4591006177368827,0.5,1,61,0,4,True,False,False,0
850,37,2,0.0,2,1,0,119969.99,0.0,0.6666666666666666,0,74,1,5,False,True,True,0
